StartTime: 2021-08-03 16:24:18.417,,,,,,,,,,,
address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50,24:39.6,-0.1138,1.0889,0.2422,-14.4043,39.856,-78.2471,93.8342,-12.6672,36.0132,0
0x50,24:39.6,0.0703,1.0112,-0.0181,-16.6016,47.4854,-67.8711,93.2135,-11.2061,37.2327,0
0x50,24:39.6,0.1123,0.999,0.0815,-23.2544,28.9917,-56.7017,92.5598,-10.014,38.1995,0
0x50,24:39.6,0.1133,1.0034,0.1035,-25.5127,17.5781,-48.584,91.8896,-8.9978,38.9026,0
0x50,24:39.6,0.0571,0.9985,0.2153,-24.9634,9.3994,-40.4663,91.1975,-8.1354,39.4519,0
0x50,24:39.7,0.0435,1.063,0.1792,-10.6201,36.0718,-41.0767,90.6866,-7.2894,40.3308,0
0x50,24:39.7,0.1035,1.0225,0.168,-1.0986,52.4902,-44.0063,90.379,-6.4325,41.5668,0
0x50,24:39.7,0.104,0.9854,0.103,-3.1738,41.0156,-44.4336,90.1483,-5.5646,42.6709,0
0x50,24:39.7,0.104,0.9956,0.0479,-7.6904,26.9165,-47.9126,89.9231,-4.6417,43.4454,0
0x50,24:39.7,0.1519,0.9546,0.1216,-15.8691,3.1128,-53.1006,89.5715,-3.6639,43.8245,0
0x50,24:39.8,0.0967,0.9106,0.231,-22.0947,-16.2354,-58.96,89.0442,-2.5928,43.8519,0
0x50,24:39.8,-0.0791,1.0332,0.1494,-14.7095,-12.5122,-60.1807,88.6212,-1.3678,43.7421,0
0x50,24:39.8,-0.0625,1.1152,0.0317,-11.7798,7.9956,-63.0493,88.3466,-0.0769,43.8684,0
0x50,24:39.8,-0.1274,1.1157,0.0371,-14.4043,20.2026,-64.209,88.0719,1.2689,44.2365,0
0x50,24:39.8,-0.085,1.0391,0.1406,-13.0615,30.3345,-64.8193,87.7698,2.6093,44.8682,0
0x50,24:39.9,-0.0313,1.0303,0.1792,-11.4136,33.02,-66.2842,87.4841,3.9331,45.6427,0
0x50,24:39.9,-0.0063,1.1489,0.0752,-6.5918,30.3345,-70.8008,87.3468,5.2954,46.3403,0
0x50,24:39.9,0.0024,1.1665,0.1021,-4.2114,24.0479,-83.4961,87.2809,6.85,46.9171,0
0x50,24:39.9,0.022,1.2104,0.1187,2.7466,18.6157,-101.8066,87.3193,8.7012,47.384,0
0x50,24:39.9,0.0376,1.3276,0.1592,9.8267,15.7471,-121.2158,87.4896,10.8984,47.7795,0
0x50,24:40.0,0.0264,1.48,0.019,13.0615,14.3433,-139.5264,87.7917,13.4418,48.1091,0
0x50,24:40.0,0.0918,1.5186,-0.0693,11.4746,10.498,-154.9683,88.1268,16.2598,48.3618,0
0x50,24:40.1,0.2021,1.5483,-0.0093,13.4888,13.916,-169.3115,88.5059,19.292,48.7024,0
0x50,24:40.1,0.541,1.7129,0.1372,18.5547,17.2729,-192.0166,89.0002,22.5989,49.2023,0
0x50,24:40.1,0.7847,1.938,0.2783,14.4043,25.9399,-220.0317,89.5386,26.3232,49.9438,0
0x50,24:40.1,1.0542,2.1113,0.2261,4.6387,46.936,-242.981,90.2032,30.5475,51.2787,0
0x50,24:40.1,0.3525,1.7778,0.2134,-10.8032,23.0103,-255.4321,90.3186,35.1233,52.1246,0
0x50,24:40.1,0.5371,1.4946,0.3027,-2.2583,-44.3115,-218.0786,89.632,38.8202,51.3336,0
0x50,24:40.1,-0.2388,1.0972,0.3193,-7.9956,-21.6064,-169.6167,88.9618,41.8359,51.037,0
0x50,24:40.1,-0.1133,1.4038,0.5264,2.9907,77.9419,-95.7642,90.3241,43.2697,53.5034,0
0x50,24:40.2,0.5693,1.1777,-0.0732,29.7852,113.2202,-28.3203,93.23,42.995,56.8982,0
0x50,24:40.2,0.3662,0.6528,-0.0557,24.1699,117.7368,23.2544,95.9381,41.5448,60.2271,0
0x50,24:40.2,0.2373,0.4629,-0.0264,19.5313,104.9805,72.0825,97.9871,39.0948,62.8638,0
0x50,24:40.2,0.0811,0.3716,0.021,9.4604,71.8994,129.5776,98.877,35.7385,64.2755,0
0x50,24:40.2,0.0649,0.3901,-0.0361,-1.77,42.1753,188.1714,98.9813,31.3879,64.6216,0
0x50,24:40.3,0.2271,0.4707,-0.105,-10.6812,1.4038,242.1875,98.443,25.9772,63.8745,0
0x50,24:40.3,0.2544,0.543,-0.1001,-14.5874,-41.5649,285.0952,97.5201,19.9017,62.1826,0
0x50,24:40.3,0.186,0.6802,0.0103,-20.752,-73.4253,320.1904,96.3776,13.3429,59.9634,0
0x50,24:40.3,0.1221,0.8413,0.0713,-24.9023,-77.6978,346.3745,95.3833,6.394,57.8156,0
0x50,24:40.4,0.126,1.0405,0.0469,-26.4893,-72.5098,368.2251,94.6692,-0.9229,55.849,0
0x50,24:40.4,0.1162,1.3452,0.0029,-25.1465,-88.8672,391.4795,94.3121,-8.5803,53.5529,0
0x50,24:40.4,0.0459,1.7075,-0.0522,-12.5122,-98.7549,406.0059,94.5978,-16.3806,50.9546,0
0x50,24:40.4,-0.3022,2.0796,0.0503,2.0752,-101.0132,399.8413,95.5591,-23.8184,48.0707,0
0x50,24:40.4,-0.8442,2.4185,0.144,18.2495,-75.7446,379.6997,97.0807,-30.6409,45.2966,0
0x50,24:40.5,-1.3013,2.5894,0.5229,20.6909,-43.457,333.6792,98.6133,-36.4142,42.8906,0
0x50,24:40.5,-2.0371,2.1675,0.9722,-17.334,-34.5459,242.1265,99.9701,-40.2484,39.8859,0
0x50,24:40.5,-2.5391,1.5752,0.6616,-41.1377,-15.625,110.6567,100.5359,-41.4899,37.76,0
0x50,24:40.5,-2.6523,1.4102,0.3223,-35.6445,6.8359,-25.7568,100.4041,-40.0946,36.958,0
0x50,24:40.5,-2.0078,1.6016,0.458,-26.9775,29.48,-134.8877,99.5856,-36.6559,37.3041,0
0x50,24:40.5,1.3125,1.1924,0.3936,-50.2319,-19.2871,-170.3491,98.2507,-33.4369,37.8424,0
0x50,24:40.6,1.7041,1.4478,-1.2065,47.6685,-50.415,-97.229,99.9701,-31.4923,36.98,0
0x50,24:40.6,-0.6802,2.0161,-0.0508,-30.2124,-154.9072,-206.2378,100.6073,-26.3232,34.184,0
0x50,24:40.6,-0.6792,1.6045,0.0288,-56.3965,-65.4297,-187.5,99.7174,-21.8408,33.3051,0
0x50,24:40.7,-0.3594,0.8071,0.7827,-98.1445,-97.229,-133.4229,97.608,-19.2096,32.9095,0
0x50,24:40.7,-0.6113,1.2012,0.1831,-57.0679,-31.6772,-116.333,96.4929,-16.2817,32.3383,0
0x50,24:40.7,-0.2114,1.1138,0.333,-38.208,25.7568,-107.2998,95.1636,-14.024,33.6566,0
0x50,24:40.7,-0.1221,1.0596,0.2329,-21.0571,106.4453,-101.9287,93.9496,-12.0026,36.4471,0
0x50,24:40.7,0.1079,1.0244,-0.042,-29.48,64.209,-80.0781,93.0597,-10.426,38.1061,0
0x50,24:40.7,-0.001,1.064,0.084,-30.2124,12.3901,-59.9365,92.2961,-9.1406,38.7048,0
0x50,24:40.7,-0.043,1.0659,0.0293,-21.3623,11.0474,-44.7388,91.7688,-8.1354,39.1772,0
0x50,24:40.8,0.0693,1.0171,0.1533,-14.9536,14.4043,-30.9448,91.2964,-7.5092,39.8419,0
0x50,24:40.8,0.0078,1.0103,0.0884,-10.6812,8.7891,-31.6162,90.9723,-6.817,40.3088,0
0x50,24:40.8,-0.0576,1.063,0.207,-12.2681,46.0205,-34.8511,90.4559,-6.059,41.5833,0
0x50,24:40.9,0.0063,0.999,0.2266,-5.8594,90.332,-40.8325,89.9945,-5.2295,43.764,0
0x50,24:40.9,0.0596,0.9819,0.2476,-4.0894,84.7168,-42.8467,89.6045,-4.3945,45.8185,0
0x50,24:40.9,0.1167,0.9922,0.272,-5.9814,65.3687,-41.0767,89.231,-3.6365,47.4719,0
0x50,24:40.9,0.0498,1.0161,0.1289,-4.5166,38.8794,-44.9219,89.0222,-2.7301,48.4387,0
0x50,24:40.9,-0.0371,1.061,0.1206,-9.5215,25.4517,-50.0488,88.7421,-1.6809,49.0759,0
0x50,24:40.9,0.0122,1.1006,0.1104,-13.3057,33.3252,-60.1196,88.4125,-0.4614,49.8615,0
0x50,24:40.9,0.1099,1.1099,0.1128,-13.3667,34.79,-79.1016,88.1104,1.0547,50.6744,0
0x50,24:41.0,0.1143,1.1558,0.1235,-10.1929,24.4751,-100.1587,87.8851,2.9718,51.2622,0
0x50,24:41.0,0.1021,1.2861,0.0845,-5.0659,10.1929,-120.1782,87.7863,5.2734,51.5094,0
0x50,24:41.0,0.127,1.4082,0.0381,-3.2349,-0.6104,-141.0522,87.7258,7.9486,51.5094,0
0x50,24:41.0,0.1074,1.4844,-0.1089,-4.0894,-3.418,-166.9312,87.6984,11.1182,51.3885,0
0x50,24:41.1,0.2124,1.5508,-0.1089,-3.54,-2.2583,-191.3452,87.6819,14.6942,51.3116,0
0x50,24:41.1,0.3945,1.6587,-0.0396,-1.8311,5.6763,-214.4775,87.7203,18.6273,51.4325,0
0x50,24:41.1,0.7456,1.9639,0.0762,8.8501,22.2778,-237.1216,88.0829,22.8955,51.9653,0
0x50,24:41.1,0.9688,2.1426,-0.1172,3.418,82.4585,-257.2021,89.0167,27.5098,53.8715,0
0x50,24:41.1,0.5771,1.8457,-0.1802,4.2725,81.0547,-275.1465,90.1648,32.4756,55.8984,0
0x50,24:41.1,0.5313,1.8408,0.416,-7.5073,-51.2085,-247.7417,89.2749,36.8207,54.9097,0
0x50,24:41.2,0.207,1.3477,0.4175,5.3711,-87.7686,-181.0913,87.8741,39.8254,52.9047,0
0x50,24:41.3,-0.3789,1.3896,0.5688,23.4985,22.8882,-135.6812,88.5168,42.182,53.7836,0
0x50,24:41.3,0.3799,1.313,0.3765,30.4565,37.2314,-52.2461,89.7858,42.55,55.1074,0
0x50,24:41.3,0.46,0.6328,0.0942,51.1475,52.4902,38.0859,91.8237,40.9131,56.7883,0
0x50,24:41.3,0.1953,0.3955,0.1865,47.0581,63.7207,83.4961,93.598,38.4137,58.6011,0
0x50,24:41.3,0.0942,0.2544,0.1069,49.6826,82.2754,148.0103,95.4437,34.6564,60.5841,0
0x50,24:41.3,0.0444,0.3218,0.0527,37.5977,66.6504,208.4351,96.6302,29.8828,61.8146,0
0x50,24:41.3,0.0986,0.4243,0.0044,25.2075,44.7998,265.564,97.218,24.0326,62.2266,0
0x50,24:41.3,0.1836,0.5273,-0.0474,15.625,33.8745,309.1431,97.4982,17.3529,62.2046,0
0x50,24:41.3,0.2344,0.6943,-0.0303,3.479,16.2354,342.4683,97.4048,10.1459,61.7322,0
0x50,24:41.4,0.186,0.894,-0.0186,-7.4463,4.5776,366.6382,97.1027,2.6477,60.9961,0
0x50,24:41.5,0.0708,1.1377,-0.0229,-20.752,-17.334,383.7891,96.6467,-4.9493,59.8151,0
0x50,24:41.5,-0.0327,1.4312,-0.0991,-27.5269,-46.2646,395.6299,96.3446,-12.5739,58.0188,0
0x50,24:41.5,-0.1372,1.6519,-0.188,-23.6206,-82.0313,396.9727,96.6138,-20.0116,55.3931,0
0x50,24:41.5,-0.4761,1.8921,-0.145,-9.1553,-125.6104,390.0757,97.9211,-26.9824,51.5753,0
0x50,24:41.5,-0.9233,2.3037,0.0469,15.686,-129.2114,363.2813,100.2557,-33.1403,47.3291,0
0x50,24:41.5,-1.5342,2.4863,0.4736,20.5078,-98.8159,307.8613,102.6398,-38.0182,43.5553,0
0x50,24:41.6,-2.2539,2.0542,0.8857,-1.5869,-47.8516,212.7075,104.0295,-40.957,40.8856,0
0x50,24:41.6,-2.7588,1.5796,0.8208,-19.6533,11.9629,82.3364,104.2328,-41.5778,39.8254,0
0x50,24:41.6,-2.6128,1.5801,0.7617,-21.4844,69.6411,-46.0815,102.7441,-39.9573,41.2317,0
0x50,24:41.6,-1.9385,1.5151,0.4868,-8.1177,83.9844,-170.4712,100.7941,-35.9692,43.8409,0
0x50,24:41.6,4.5396,1.4316,-0.9873,-6.2866,33.2031,-66.5283,100.1788,-35.1892,44.9066,0
0x50,24:41.6,-1.2246,1.8843,0.0781,7.4463,-121.2769,-206.604,101.2445,-29.9377,42.9675,0
0x50,24:41.6,-0.4717,2.0283,-0.1665,-56.4575,-88.562,-188.5986,100.5359,-25.4279,41.9403,0
0x50,24:41.7,-0.2334,0.7153,0.1387,-72.5708,-79.1626,-151.6724,99.201,-21.731,41.0999,0
0x50,24:41.7,-0.2881,0.8193,0.4199,-68.2983,-78.2471,-100.5859,97.7399,-19.2371,40.3363,0
0x50,24:41.7,-0.4941,1.3779,0.2964,-33.02,1.5259,-93.75,96.6742,-16.9904,40.9241,0
0x50,24:41.7,-0.1157,1.1846,0.3096,-24.5361,79.2236,-89.0503,95.3668,-15.2051,43.1433,0
0x50,24:41.7,0.1426,1.0347,0.2065,-18.3716,98.2056,-76.9653,94.2517,-13.7988,45.6262,0
0x50,24:41.7,0.2495,0.9058,0.0596,-25.9399,39.3677,-61.8896,93.4442,-12.6617,46.7633,0
0x50,24:41.8,0.0576,0.9966,0.125,-21.3013,14.3433,-50.0488,92.807,-11.5961,47.3511,0
0x50,24:41.8,0.0581,1.0229,0.0581,0,0,-782.4097,0.0055,0,0,0
0x50,24:41.8,-0.0649,1.1045,0.0181,-24.6582,0.7324,-39.3677,91.6479,-9.8163,48.0872,0
0x50,24:41.9,0.0688,0.9907,0.1396,-31.6162,-4.0283,-34.6069,90.9064,-9.0747,48.252,0
0x50,24:41.9,-0.02,0.9702,0.1445,-27.0996,30.2734,-37.3535,90.1483,-8.2343,49.0814,0
0x50,24:41.9,0.0557,0.9912,0.1479,-18.1885,57.4341,-45.4712,89.5221,-7.2839,50.4382,0
0x50,24:41.9,0.1191,1.0093,0.1245,-13.6719,45.7153,-49.3164,89.0662,-6.2952,51.5314,0
0x50,24:41.9,0.0762,4.0044,0.001,0,0,-782.4097,0.0055,0,0,0
0x50,24:41.9,0.0396,1.0352,0.1177,-15.5029,24.5972,-61.3403,88.2587,-3.9221,52.9431,0
0x50,24:41.9,0.0146,1.0811,0.2222,-17.8833,17.2729,-68.1152,87.7698,-2.5378,53.4155,0
0x50,24:42.0,0.0166,1.1318,0.2456,-18.7988,33.6914,-77.3315,87.2589,-0.9668,54.1956,0
0x50,24:42.0,0.1362,1.1909,0.1519,-9.3994,39.7949,-93.5059,87.0227,0.8514,55.0305,0
0x50,24:42.0,0.1021,1.2363,0.1499,-8.4839,33.6914,-116.6992,86.8359,3.1311,55.7007,0
0x50,24:42.1,0.1079,1.3452,-0.0156,-5.9814,20.4468,-139.4653,86.7865,5.8228,56.0248,0
0x50,24:42.1,0.0596,1.5117,-0.0786,-5.5542,9.5215,-158.0811,86.759,8.877,56.0852,0
0x50,24:42.1,0.0894,1.5747,-0.1294,-5.3101,7.019,-177.1851,86.7426,12.2552,56.0797,0
0x50,24:42.2,0.2139,1.5732,-0.0557,-3.6621,10.437,-197.2656,86.748,15.9412,56.1566,0
0x50,24:42.2,0.4897,1.6982,0.0664,-2.5024,22.8271,-216.9189,86.8195,19.8962,56.5302,0
0x50,24:42.2,0.8989,2.1304,0.0376,4.3945,56.2744,-241.0278,87.3468,24.2358,57.6343,0
0x50,24:42.2,1.1938,2.2139,-0.269,-2.9907,116.394,-257.4463,88.5168,28.8336,60.1666,0
0x50,24:42.2,0.4058,1.4849,-0.2109,-21.4233,62.3169,-268.9819,88.9233,33.6951,61.5784,0
0x50,24:42.2,0.0151,1.8774,0.6362,-29.6631,-123.5352,-219.2383,86.2921,37.5238,58.5132,0
0x50,24:42.2,-0.2632,1.1177,0.4575,7.6904,-43.8843,-167.8467,85.3693,40.4626,57.3102,0
0x50,24:42.3,0.2124,1.6689,0.5659,16.1133,41.1377,-101.0132,86.2042,41.9513,58.4418,0
0x50,24:42.3,0.5298,1.1255,0.2314,57.8613,77.6367,-13.1836,88.7476,41.5228,60.705,0
0x50,24:42.3,0.2334,0.6655,0.3286,45.6543,92.4072,19.3481,91.0492,40.4352,63.3142,0
0x50,24:42.3,0.2139,0.3691,0.2456,53.894,112.9761,86.6089,93.5815,37.8314,66.2201,0
0x50,24:42.4,0.1812,0.3125,0.0615,54.5654,111.9995,150.5127,95.9601,33.8983,68.703,0
0x50,24:42.4,0.145,0.3198,-0.04,40.4053,80.4443,209.8999,97.4542,28.905,70.0159,0
0x50,24:42.4,0.1924,0.3896,-0.1294,25.3906,47.9126,265.3198,98.1848,22.9285,70.2631,0
0x50,24:42.4,0.1924,0.5273,-0.084,9.4604,12.0239,305.542,98.1573,16.3861,69.5929,0
0x50,24:42.4,0.1177,0.6577,0.0464,-10.3149,-9.5825,335.2051,97.5696,9.5032,68.5107,0
0x50,24:42.4,0.1655,0.8135,0.0625,-25.1465,-26.9165,364.9292,96.7896,2.1259,67.132,0
0x50,24:42.4,0.1665,1.0483,0.0337,-36.6211,-56.6406,385.0098,96.026,-5.4767,65.2258,0
0x50,24:42.5,0.0654,1.3799,-0.0044,-39.856,-99.4263,399.1699,95.614,-13.1342,62.4792,0
0x50,24:42.5,-0.0923,1.6963,-0.0737,-30.7007,-131.2256,403.9917,95.993,-20.6543,58.9471,0
0x50,24:42.5,-0.6055,1.9795,0.0313,-14.4043,-145.5688,392.9443,97.3224,-27.6306,54.7943,0
0x50,24:42.5,-1.2383,2.3638,0.1753,15.0146,-108.5815,367.9199,99.4757,-33.9038,50.9271,0
0x50,24:42.5,-1.7827,2.5078,0.5679,25.2686,-43.7012,304.5654,101.4038,-38.8971,48.1586,0
0x50,24:42.5,-2.5449,2.0107,0.9063,-6.2256,11.3525,201.2939,102.6233,-42.0721,46.0162,0
0x50,24:42.6,-2.9731,1.7349,0.6338,-24.8413,57.8003,55.9692,102.2113,-42.55,45.9283,0
0x50,24:42.6,-3.2266,1.5176,0.436,-15.686,64.6973,-95.3979,101.3599,-40.0726,46.8951,0
0x50,24:42.6,2.0728,1.6445,0.0796,-36.499,8.667,-148.7427,99.9371,-37.3535,47.9718,0
0x50,24:42.7,0.4707,1.7808,-0.5596,42.4194,-36.7432,-124.6338,101.0852,-34.519,47.5543,0
0x50,24:42.7,-0.4063,2.3662,-0.0571,-44.4946,-103.0884,-236.2061,100.8051,-29.0039,46.1591,0
0x50,24:42.7,-0.4468,0.9785,0.1343,-70.6177,-72.3267,-204.5288,99.6405,-24.1095,45.1703,0
0x50,24:42.8,-0.083,0.4658,0.5142,-82.4585,-113.1592,-123.291,98.02,-21.5057,44.1376,0
0x50,24:42.8,-0.9146,1.373,0.2612,-39.0625,-71.3501,-106.1401,97.6904,-18.5614,42.4677,0
0x50,24:42.8,-0.2788,1.2505,0.3892,-37.9639,48.584,-99.8535,96.1798,-16.4301,44.1101,0
0x50,24:42.8,-0.0503,1.1675,0.2212,-26.6113,113.5254,-93.0786,94.7351,-14.6173,46.9061,0
0x50,24:42.8,0.1338,1.0151,-0.0459,-26.9775,89.7217,-85.5713,93.7024,-12.9694,48.9771,0
0x50,24:42.8,0.1426,0.9521,0.0337,-35.9497,-2.7466,-58.8989,92.9114,-11.7554,49.1418,0
0x50,24:42.8,0.0088,1.0288,0.1582,-22.8271,-18.7378,-44.4946,92.3676,-10.7391,48.999,0
0x50,24:43.0,0.0649,1.0493,0.1343,-11.4746,-24.4751,-39.7949,92.0984,-9.8602,48.7299,0
0x50,24:43.0,-0.0127,1.0239,0.1792,-3.7231,-11.3525,-37.3535,91.8951,-9.0088,48.7408,0
0x50,24:43.0,-0.0684,0.9922,0.0708,-4.0283,11.9629,-35.6445,91.6919,-8.1628,49.1144,0
0x50,24:43.0,-0.0479,0.96,0.0566,-5.6763,48.2178,-38.3301,91.3788,-7.3004,50.2075,0
0x50,24:43.1,0.0649,1.0103,0.1187,-5.6763,62.6831,-48.3398,91.0162,-6.3336,51.6577,0
0x50,24:43.1,0.0703,0.9995,0.1577,-9.2163,51.0864,-54.1992,90.6042,-5.257,52.8827,0
0x50,24:43.1,0.002,1.0889,0.2393,-20.0806,37.1094,-60.6079,89.5001,-2.9114,54.7394,0
0x50,24:43.2,-0.0376,1.1304,0.1572,-22.583,52.8564,-72.937,88.9233,-1.3953,55.871,0
0x50,24:43.2,0.0825,1.1665,0.0718,-15.686,50.0488,-88.9282,88.5718,0.3516,56.8927,0
0x50,24:43.2,0.0801,1.2363,0.085,-13.855,40.1611,-109.436,88.2916,2.4939,57.6947,0
0x50,24:43.3,0.127,1.5986,-0.0298,-3.6011,0.7324,-183.2275,87.9785,11.4972,58.233,0
0x50,24:43.3,0.2998,1.7329,0.0747,-3.2959,12.5122,-210.2661,87.951,15.4248,58.4308,0
0x50,24:43.3,0.6597,2.0283,0.1914,-2.9297,35.8887,-233.8867,88.0719,19.6985,59.1559,0
0x50,24:43.4,0.1089,1.8457,0.2681,-6.4697,11.2915,-282.8979,88.8849,34.3323,62.4023,0
0x50,24:43.4,0.1831,1.4063,0.6011,6.958,95.3979,-121.0327,88.8739,39.7211,64.1876,0
0x50,24:43.4,0.8149,1.2969,-0.041,33.4473,130.5542,-45.7764,91.7963,39.8145,67.6978,0
0x50,24:43.5,0.3145,0.6021,-0.0195,21.6675,124.2065,11.1084,94.2627,38.6993,70.9222,0
0x50,24:43.5,0.2656,0.3213,-0.0508,23.0713,121.7041,74.585,96.4984,36.134,73.7897,0
0x50,24:43.5,0.2495,0.2588,-0.0776,17.7612,96.8018,145.874,97.9651,32.1405,75.6189,0
0x50,24:43.5,0.2393,0.5732,-0.1563,-3.479,-22.3389,291.8091,98.3716,15.6006,74.6466,0
0x50,24:43.5,0.1489,0.9219,0.1245,-16.1133,-91.7358,358.1543,96.817,1.9116,69.5654,0
0x50,24:43.6,0.145,1.1138,0.1582,-20.3247,-99.7314,378.8452,96.3281,-5.4492,66.8188,0
0x50,24:43.6,-0.8818,2.4077,0.2822,10.437,-96.9238,379.7607,100.0305,-34.5959,52.674,0
0x50,24:43.6,-1.4126,2.5317,0.5679,18.1274,-23.9258,331.3599,101.5302,-40.2319,50.4053,0
0x50,24:43.6,-1.9678,2.0547,0.9946,-11.4136,30.0293,247.8638,102.0685,-44.2749,48.8947,0
0x50,24:43.6,-2.6128,1.6958,0.7808,-37.5366,38.6963,113.3423,101.7828,-45.7031,48.1201,0
0x50,24:43.7,-2.8389,1.4497,0.3628,-39.3066,58.5327,-24.8413,100.5249,-44.4617,48.8013,0
0x50,24:43.8,-2.0303,1.6528,0.0957,-28.3813,66.1011,-135.6201,98.7891,-41.0614,50.4547,0
0x50,24:43.9,-1.0249,2.8091,0.0474,-29.8462,-127.1362,-221.4966,100.6622,-30.6354,46.0272,0
0x50,24:43.9,-0.7568,1.5078,0.1221,-76.5991,-18.8599,-187.0728,98.8879,-26.2408,46.214,0
0x50,24:43.9,-0.4189,0.7651,0.5786,-87.1582,-59.2651,-123.6572,96.806,-23.2965,45.9503,0
0x50,24:43.9,0.0962,0.9946,0.083,-5.0659,125,-65.7349,93.0487,-17.4683,51.5918,0
0x50,24:43.9,0.1255,1.1392,0.0068,-9.8267,41.8091,-36.0718,92.5433,-16.6608,52.5421,0
0x50,24:43.9,0.0195,1.1641,-0.019,-9.8267,38.5742,-22.7051,92.0984,-16.0565,53.3551,0
0x50,24:44.0,0.1348,1.0303,0.1538,3.7231,47.4243,-16.9678,90.9338,-15.1117,56.3104,0
0x50,24:44.0,0.2358,1.0005,0.2192,0.6714,61.5845,-25.6958,90.4614,-14.6008,57.6892,0
0x50,24:44.0,0.3242,0.9126,0.2935,-4.8218,52.3682,-41.3208,89.8901,-13.8538,58.9032,0
0x50,24:44.0,0.2847,0.8022,0.3726,-5.3711,32.8369,-60.3638,89.3518,-12.7386,59.7601,0
0x50,24:44.0,0.1396,0.876,0.3521,-5.0049,22.1558,-74.3408,88.9069,-11.228,60.3369,0
0x50,24:44.0,0.1167,0.96,0.1987,-7.1411,25.2686,-83.0078,88.5553,-9.5197,60.8423,0
0x50,24:44.0,0.041,1.0527,0.0952,-8.8501,21.3623,-90.3931,88.2806,-7.6245,61.1719,0
0x50,24:44.0,0.1089,1.1387,-0.0054,-10.6812,12.8784,-97.29,88.0664,-5.6635,61.2872,0
0x50,24:44.0,0.1191,1.2109,-0.0146,-16.2354,-0.7324,-109.436,87.7863,-3.4937,61.1169,0
0x50,24:44.1,0.124,1.2168,0.105,-18.7988,-23.8647,-126.5869,87.4017,-1.0327,60.5127,0
0x50,24:44.2,0.1011,1.3394,0.1563,-9.1553,-19.7754,-148.3765,87.1655,1.8457,59.9854,0
0x50,24:44.2,0.106,1.4331,0.0308,-6.5918,-10.498,-170.6543,87.0282,5.1471,59.5789,0
0x50,24:44.2,0.187,1.4854,-0.0557,-1.709,2.0142,-199.0356,87.0337,8.9484,59.3976,0
0x50,24:44.3,0.3438,1.5747,-0.0254,-2.5635,14.7705,-224.9146,87.0502,13.1726,59.491,0
0x50,24:44.3,0.6294,1.8076,-0.0967,-5.3101,32.1655,-252.0142,87.1326,17.8198,59.9414,0
0x50,24:44.3,1.061,2.1836,-0.1538,1.6479,51.8188,-276.5503,87.5555,22.8516,60.8423,0
0x50,24:44.4,1.0776,2.1631,-0.0562,-10.6201,34.9731,-281.311,87.6434,27.8943,61.441,0
0x50,24:44.4,0.0059,2.1128,0.417,-31.4331,-97.229,-263.3057,1.2579,0,0,0
0x50,24:44.7,0.4502,1.3784,0.2974,52.002,55.4199,-62.8662,86.3635,39.3146,59.0186,0
0x50,24:45.1,0.1763,0.2725,0.0142,63.2324,100.769,191.5894,97.1741,28.1744,69.4775,0
0x50,24:45.1,0.0996,0.3726,0.0215,42.3584,68.6035,245.2393,98.2178,22.6648,70.2411,0
0x50,24:45.1,0.042,1.0176,0.2676,-27.1606,-45.3491,373.1689,96.5918,-4.8669,65.6927,0
0x50,24:45.2,-0.0659,1.3003,0.1763,-36.8042,-54.1992,383.9722,95.9766,-12.2388,63.7866,0
0x50,25:25.9,0.0288,1.0215,0.2026,-16.4795,-8.4229,-39.1846,83.8367,-7.5366,51.2018,0
0x50,25:25.9,-0.0352,1.0146,0.1646,-9.3994,12.6953,-34.9121,83.5291,-6.7181,51.3226,0
0x50,25:25.9,-0.0381,0.9458,0.1704,-4.6387,33.0811,-31.1279,83.2983,-5.9106,51.8555,0
0x50,25:25.9,-0.0215,0.9883,0.1587,-0.7935,48.0957,-25.8179,83.1335,-5.1691,52.7399,0
0x50,25:25.9,0.0405,1.0029,0.1143,-0.7935,50.5371,-22.4609,83.0237,-4.5209,53.7946,0
0x50,25:25.9,0.0361,1.0142,0.105,-3.9673,37.4756,-21.8506,82.9193,-3.9496,54.7284,0
0x50,25:26.0,-0.0103,0.9966,0.1274,-8.1177,29.6021,-19.5923,82.7655,-3.4167,55.448,0
0x50,25:26.0,-0.0225,1.0098,0.1729,-8.728,33.7524,-18.1885,82.5458,-2.9169,56.1346,0
0x50,25:26.0,-0.0317,1.0107,0.1826,-8.728,46.4478,-19.043,82.3041,-2.395,56.9916,0
0x50,25:26.1,0.0288,1.0005,0.2056,-7.3853,47.5464,-22.2778,82.0734,-1.8347,57.9803,0
0x50,25:26.1,0.0405,1.0024,0.1855,-7.0801,41.1377,-26.7334,81.8701,-1.236,58.8922,0
0x50,25:26.1,0.0522,1.0127,0.1279,-6.897,30.2734,-34.3628,81.7163,-0.5493,59.6008,0
0x50,25:26.2,0.0732,1.0249,0.1045,-6.7749,15.2588,-46.7529,81.601,0.2747,60.0073,0
0x50,25:26.2,0.0669,1.0557,0.1812,-5.6152,8.5449,-63.2935,81.4911,1.3403,60.1611,0
0x50,25:26.2,0.0625,1.1182,0.126,-3.0518,5.0659,-79.1016,81.4087,2.7026,60.1666,0
