StartTime: 2021-08-05 11:43:50.371,,,,,,,,,,,
address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50,02:02.0,-0.0107,0.9321,-0.3394,-0.8545,-1.8311,-2.1362,110.7587,1.3403,52.6575,0
0x50,02:02.1,-0.0146,0.9336,-0.3589,-0.6104,1.5259,-2.8076,110.7477,1.3788,52.7289,0
0x50,02:02.1,-0.041,0.9292,-0.374,-1.5259,1.4038,-2.5635,110.7367,1.4282,52.7783,0
0x50,02:02.1,-0.0313,0.9307,-0.3569,-2.3804,-1.4648,-1.8921,110.6927,1.4777,52.7783,0
0x50,02:02.1,-0.0244,0.9409,-0.3247,-1.5869,-1.2817,-2.1362,110.6378,1.5271,52.7948,0
0x50,02:02.1,-0.0449,0.937,-0.3374,-1.1597,-0.4883,-1.77,110.6049,1.571,52.8113,0
0x50,02:02.1,-0.0391,0.9194,-0.3652,-1.1597,-0.9155,-0.7324,110.5939,1.604,52.8058,0
0x50,02:02.1,-0.0249,0.9233,-0.3687,-1.4038,-0.9155,-0.4272,110.5829,1.615,52.8003,0
0x50,02:02.2,-0.0303,0.9395,-0.333,-1.3428,-2.9907,-0.7324,110.5389,1.6479,52.7728,0
0x50,02:02.2,-0.0415,0.9434,-0.333,-1.0986,-2.6855,-1.0376,110.506,1.6974,52.7454,0
0x50,02:02.2,-0.0396,0.9351,-0.3452,-1.1597,-3.0518,-0.4272,110.473,1.7303,52.7069,0
0x50,02:02.2,-0.0215,0.9258,-0.3623,-1.3428,-1.9531,0.1221,110.4565,1.7358,52.6849,0
0x50,02:02.2,-0.0283,0.9214,-0.3599,-1.5259,0.1221,0.1831,110.4401,1.7303,52.6959,0
0x50,02:02.3,-0.0225,0.9272,-0.3496,-1.5869,1.8311,-0.3662,110.4126,1.7194,52.7509,0
0x50,02:02.3,-0.0337,0.9438,-0.3223,-1.0376,1.709,-0.8545,110.3741,1.7249,52.8113,0
0x50,02:02.3,-0.0469,0.9434,-0.332,-0.6714,0.061,-0.4883,110.3467,1.7468,52.8333,0
0x50,02:02.3,-0.041,0.9336,-0.3467,-0.5493,-1.5869,0,110.3357,1.7633,52.8113,0
0x50,02:02.3,-0.0195,0.9233,-0.3589,-0.6714,-0.9155,0.1831,110.3357,1.7633,52.8058,0
0x50,02:02.4,-0.0239,0.9292,-0.353,-0.7324,1.0376,0.061,110.3247,1.7468,52.8387,0
0x50,02:02.4,-0.0332,0.9297,-0.3472,-0.8545,2.6855,-0.1831,110.3137,1.7358,52.9047,0
0x50,02:02.4,-0.0454,0.9478,-0.3374,-0.8545,-0.061,-0.1221,110.2863,1.7468,52.9211,0
0x50,02:02.4,-0.0313,0.938,-0.3408,-0.6714,-0.9766,0.1831,110.2698,1.7523,52.9156,0
0x50,02:02.5,-0.0317,0.9297,-0.3438,-0.6714,0.1221,0.5493,110.2533,1.7413,52.9266,0
0x50,02:02.5,-0.0293,0.9287,-0.3447,-0.3662,1.5259,0.5493,110.2478,1.7194,52.9651,0
0x50,02:02.5,-0.0278,0.9346,-0.3506,-0.1831,1.8311,0,110.2478,1.7084,53.009,0
